Age,Job Title,Years of Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education Level_High School,Education Level_Bachelor's,Education Level_Bachelor's Degree,Education Level_Master's,Education Level_Master's Degree,Education Level_PhD,Seniority
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
28.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
28.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
28.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
28.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
28.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
31.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
45.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
27.0,112,3.0,60000.0,0,1,0,0,0,1,0,0,0,5
38.0,76,9.0,100000.0,1,0,0,0,0,0,0,1,0,7
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
30.0,61,4.0,55000.0,1,0,0,0,0,1,0,0,0,4
23.0,100,1.0,30000.0,0,1,0,1,0,0,0,0,0,6
28.0,111,5.0,70000.0,1,0,0,0,0,0,0,1,0,3
34.0,83,8.0,90000.0,0,1,0,0,0,1,0,0,0,7
25.0,74,2.0,40000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,12.0,130000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
37.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
35.0,74,8.0,85000.0,1,0,0,0,0,0,0,1,0,4
30.0,83,5.0,70000.0,0,1,0,0,0,1,0,0,0,7
26.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
41.0,27,13.0,140000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
27.0,100,2.0,35000.0,0,1,0,1,0,0,0,0,0,6
38.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
46.0,27,18.0,180000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
39.0,63,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
32.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,30000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
27.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
24.0,112,2.0,55000.0,0,1,0,0,0,1,0,0,0,5
32.0,76,7.0,90000.0,1,0,0,0,0,0,0,1,0,7
45.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
28.0,61,4.0,60000.0,1,0,0,0,0,1,0,0,0,4
22.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
29.0,111,5.0,70000.0,1,0,0,0,0,0,0,1,0,3
36.0,83,8.0,100000.0,0,1,0,0,0,1,0,0,0,7
27.0,74,3.0,45000.0,1,0,0,0,0,1,0,0,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
25.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
36.0,74,9.0,100000.0,1,0,0,0,0,0,0,1,0,4
31.0,83,6.0,75000.0,0,1,0,0,0,1,0,0,0,7
27.0,61,3.0,50000.0,1,0,0,0,0,0,0,1,0,4
42.0,27,14.0,140000.0,0,1,0,0,0,0,0,0,1,9
34.0,63,6.0,75000.0,1,0,0,0,0,1,0,0,0,7
26.0,100,2.0,30000.0,0,1,0,1,0,0,0,0,0,6
39.0,76,11.0,120000.0,1,0,0,0,0,0,0,1,0,7
30.0,112,4.0,65000.0,0,1,0,0,0,1,0,0,0,5
47.0,27,19.0,190000.0,0,1,0,0,0,0,0,0,1,9
25.0,111,1.0,35000.0,1,0,0,0,0,1,0,0,0,6
40.0,63,12.0,130000.0,1,0,0,0,0,0,0,1,0,7
33.0,83,7.0,85000.0,0,1,0,0,0,1,0,0,0,7
29.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
44.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
28.0,111,3.0,60000.0,0,1,0,0,0,1,0,0,0,3
31.0,112,5.0,80000.0,0,1,0,0,0,1,0,0,0,5
27.0,76,3.0,60000.0,1,0,0,0,0,0,0,1,0,7
38.0,27,12.0,130000.0,0,1,0,0,0,0,0,0,1,9
29.0,61,2.0,45000.0,1,0,0,0,0,1,0,0,0,4
23.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
32.0,111,7.0,90000.0,1,0,0,0,0,0,0,1,0,3
44.0,83,18.0,170000.0,0,1,0,0,0,1,0,0,0,7
26.0,74,2.0,40000.0,1,0,0,0,0,1,0,0,0,4
40.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,8.0,95000.0,1,0,0,0,0,1,0,0,0,7
24.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
35.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,70000.0,0,1,0,0,0,1,0,0,0,5
49.0,27,22.0,220000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,2.0,35000.0,1,0,0,0,0,1,0,0,0,6
41.0,63,13.0,140000.0,1,0,0,0,0,0,0,1,0,7
36.0,83,9.0,110000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
29.0,111,5.0,80000.0,0,1,0,0,0,1,0,0,0,3
39.0,74,11.0,120000.0,1,0,0,0,0,0,0,1,0,4
32.0,83,6.0,90000.0,0,1,0,0,0,1,0,0,0,7
28.0,61,2.0,45000.0,1,0,0,0,0,0,0,1,0,4
40.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,8.0,95000.0,1,0,0,0,0,1,0,0,0,7
24.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
35.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,70000.0,0,1,0,0,0,1,0,0,0,5
49.0,27,22.0,220000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,2.0,35000.0,1,0,0,0,0,1,0,0,0,6
41.0,63,13.0,140000.0,1,0,0,0,0,0,0,1,0,7
36.0,83,9.0,110000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
29.0,111,5.0,80000.0,0,1,0,0,0,1,0,0,0,3
39.0,74,11.0,120000.0,1,0,0,0,0,0,0,1,0,4
32.0,83,6.0,90000.0,0,1,0,0,0,1,0,0,0,7
28.0,61,2.0,45000.0,1,0,0,0,0,0,0,1,0,4
40.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,8.0,95000.0,1,0,0,0,0,1,0,0,0,7
24.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
35.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,70000.0,0,1,0,0,0,1,0,0,0,5
49.0,27,22.0,220000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,2.0,35000.0,1,0,0,0,0,1,0,0,0,6
41.0,63,13.0,140000.0,1,0,0,0,0,0,0,1,0,7
36.0,83,9.0,110000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
43.0,27,16.0,160000.0,0,1,0,0,0,0,0,0,1,9
29.0,111,5.0,80000.0,0,1,0,0,0,1,0,0,0,3
39.0,74,11.0,120000.0,1,0,0,0,0,0,0,1,0,4
32.0,83,6.0,90000.0,0,1,0,0,0,1,0,0,0,7
28.0,61,2.0,45000.0,1,0,0,0,0,0,0,1,0,4
40.0,27,15.0,150000.0,0,1,0,0,0,0,0,0,1,9
33.0,63,8.0,95000.0,1,0,0,0,0,1,0,0,0,7
24.0,100,1.0,25000.0,0,1,0,1,0,0,0,0,0,6
35.0,76,10.0,110000.0,1,0,0,0,0,0,0,1,0,7
29.0,112,4.0,70000.0,0,1,0,0,0,1,0,0,0,5
49.0,27,22.0,220000.0,0,1,0,0,0,0,0,0,1,9
26.0,111,2.0,35000.0,1,0,0,0,0,1,0,0,0,6
41.0,63,13.0,140000.0,1,0,0,0,0,0,0,1,0,7
36.0,83,9.0,110000.0,0,1,0,0,0,1,0,0,0,7
28.0,100,1.0,25000.0,1,0,0,1,0,0,0,0,0,6
